fdc_id,title,stripped_flavors,kept_flavors,ingredients_snippet
2565224,"BLACK FOREST GUMMY BEARS, 9 OZ, CHERRY; PINEAPPLE; APPLE; LE","cherry,pineapple,lemon,orange,strawberry",apple,"Corn Syrup, Sugar, Gelatin, Modified Food Starch (Corn), Citric Acid, Apple Juice from Concentrate, Natural and Artifici"
2565225,"BLACK FOREST GUMMY BEARS FAMILY SIZE, 9 OZ, CHERRY; PINEAPPL","cherry,pineapple,lemon,orange,strawberry",apple,"Corn Syrup, Sugar, Gelatin, Modified Food Starch (Corn), Citric Acid, Apple Juice from Concentrate, Natural and Artifici"
1945246,"GUMMIES, GREEN APPLE + CHERRY, BLUE RASPBERRY + WATERMELON, ","cherry,watermelon,strawberry,lemon","green_apple,blue_raspberry",Sugar; Corn Syrup; Modified Cornstarch; Contains 2% or less of: Malic Acid; Natural Flavor and Artificial Flavor; Sodium
2170661,"GREEN APPLE + CHERRY, BLUE RASPBERRY + WATERMELON, STRAWBERR","cherry,watermelon,strawberry,lemon","green_apple,blue_raspberry",Sugar; Corn Syrup; Modified Cornstarch; Contains 2% or less of: Malic Acid; Natural Flavor and Artificial Flavor; Sodium
2170008,"ORIGINAL GREEN APPLE, BLUE RASPBERRY, CHERRY GRAPE & WATERME","cherry,grape,watermelon","green_apple,blue_raspberry","Sugar, Corn Syrup Modified Cornstarch, Contains 2% or less of Malic Acid, Natural & Artificial Flavor, Sodium Citrate, M"
2153279,"GREEN APPLE + CHERRY, BLUE RASPBERRY + WATERMELON, STRAWBERR","cherry,watermelon,strawberry,lemon","green_apple,blue_raspberry",Sugar; Corn Syrup; Modified Cornstarch; Contains 2% or less of: Malic Acid; Natural Flavor and Artificial Flavor; Sodium
2674788,"GREEN APPLE + CHERRY, BLUE RASPBERRY + WATERMELON, STRAWBERR","cherry,watermelon,strawberry,lemon","green_apple,blue_raspberry","Sugar, Corn Syrup, Modified Cornstarch, Contains 2% or less of: Malic Acid, Natural & Artificial Flavor, Sodium Citrate,"
2269704,"GREEN APPLE + CHERRY, BLUE RASPBERRY + WATERMELON, STRAWBERR","cherry,watermelon,strawberry,lemon","green_apple,blue_raspberry",Sugar; Corn Syrup; Modified Cornstarch; Contains 2% or less of: Malic Acid; Natural Flavor and Artificial Flavor; Sodium
1911664,"FILLED GUMMIES, GREEN APPLE, WATERMELON, CHERRY","watermelon,cherry",green_apple,Corn Syrup; Sugar; Gelatin; Modified Food Starch; Contains 2% or less of: Malic Acid; Pectin; Natural Flavor and Artific
1911814,"GUMMIES BITES, WATERMELON, GREEN APPLE, CHERRY","watermelon,cherry",green_apple,Corn Syrup; Sugar; Gelatin; Modified Food Starch; Contains 2% or less of: Malic Acid; Pectin; Natural and Artificial Fla
1949559,"MISFITS GUMMIES, GREEN APPLE + CHERRY, BLUE RASPBERRY + WATE","cherry,watermelon,strawberry,lemon","green_apple,blue_raspberry",Sugar; Corn Syrup; Modified Cornstarch; Contains 2% or less of: Malic Acid; Natural Flavor and Artificial Flavor; Sodium
2641647,"MANGO, LIME, PASSION FRUIT, GOLDEN PINEAPPLE, FRUIT PUNCH TR","mango,lime","passion_fruit,golden_pineapple,fruit_punch","Sugar, Corn Syrup, Modified Cornstarch, Contains 2% or less of: Malic Acid, Natural & Artificial Flavor, Sodium Citrate,"
2377807,"ORIGINAL FLAVORS CANDY GUMMIES, BLUE RASPBERRY, CHERRY, WATE","cherry,watermelon,grape","blue_raspberry,green_apple","Sugar, Corn Syrup, Modified Cornstarch, Contains 2% or less of: Malic Acid, Natural & Artificial Flavor, Sodium Citrate,"
2154942,"GREEN APPLE, BLUE RASPBERRY, CHERRY, GRAPE & WATERMELON ORIG","cherry,grape,watermelon","green_apple,blue_raspberry",Sugar; Corn Syrup; Modified Cornstarch; Contains 2% or less of: Malic Acid; Natural Flavor and Artificial Flavor; Sodium
2154814,"GREEN APPLE, BLUE RASPBERRY, CHERRY, LEMON & WATERMELON FLAV","cherry,lemon,watermelon","green_apple,blue_raspberry",Sugar; Corn Syrup; Modified Cornstarch; Malic Acid; Contains 2% or less of: Natural Flavor and Artificial Flavor; Sodium
2446775,"GREEN APPLE, BLUE RASPBERRY, CHERRY, GRAPE & WATERMELON ORIG","cherry,grape,watermelon","green_apple,blue_raspberry",Sugar; Corn Syrup; Modified Cornstarch; Contains 2% or less of: Malic Acid; Natural Flavor and Artificial Flavor; Sodium
2286153,"GUMMIES, GRAPE, CHERRY, GREEN APPLE, ORANGE, WATERMELON, LEM","grape,cherry,orange,watermelon,lemon",green_apple,Corn Syrup; Sugar; Gelatin; Contains 2% or less of: Malic Acid; Sorbitol; Natural and Artificial Flavor; Mineral Oil; Ar
2493313,"ORIGINAL, GREEN APPLE, BLUE RASPBERRY, CHERRY, GRAPE & WATER","cherry,grape,watermelon","green_apple,blue_raspberry","Sugar, Corn Syrup, Modified Cornstarch, Contains 2% or less of: Malic Acid, Natural & Artificial Flavor, Sodium Citrate,"
1927017,"GUMMIES, GRAPE, CHERRY, GREEN APPLE, ORANGE, WATERMELON, LEM","grape,cherry,orange,watermelon,lemon",green_apple,Corn Syrup; Sugar; Gelatin; Contains 2% or less of: Malic Acid; Sorbitol; Natural and Artificial Flavor; Mineral Oil; Ar
2154941,"GREEN APPLE, BLUE RASPBERRY, CHERRY, LEMON & WATERMELON FLAV","cherry,lemon,watermelon","green_apple,blue_raspberry",Sugar; Corn Syrup; Modified Cornstarch; Malic Acid; Contains 2% or less of: Natural Flavor and Artificial Flavor; Sodium
2631786,"SOURS GREEN APPLE BLUE RASPBERRY CHERRY, LEMON & WATERMELON ","cherry,lemon,watermelon","green_apple,blue_raspberry","Sugar, Corn Syrup, Modified Cornstarch, Malic Acid, Contains 2% or less of: Natural & Artificial Flavor, Sodium Citrate,"
2571853,"ORIGINAL GUMMIES GREEN APPLE, BLUE RASPBERRY, CHERRY, GRAPE ","cherry,grape,watermelon","green_apple,blue_raspberry","Sugar, Corn Syrup, Modified Cornstarch, Contains 2% or less of: Malic Acid, Natural & Artificial Flavor, Sodium Citrate,"
2278642,"GREEN APPLE, BLUE RASPBERRY, CHERRY, LEMON & WATERMELON FLAV","cherry,lemon,watermelon","green_apple,blue_raspberry","Sugar, Corn Syrup, Modified Cornstarch, Malic Acid, Contains 2% or less of: Natural & Artificial Flavor, Sodium Citrate,"
2599353,"SOURS GUMMIES CANDY, GREEN APPLE, BLUE RASPBERRY, CHERRY, LE","cherry,lemon,watermelon","green_apple,blue_raspberry","Sugar, Corn Syrup, Modified Cornstarch, Malic Acid, Contains 2% or less of: Natural & Artificial Flavor, Sodium Citrate,"
2283170,ORANGE + PINEAPPLE LEMON + BLACK RASPBERRY STRAWBERRY + BLUE,"orange,pineapple,lemon,strawberry","black_raspberry,blue_punch",Sugar; Corn Syrup; Modified Cornstarch: Contains 2% or less of: Malic Acid; Sodium Citrate; Natural Flavor and Artificia
2044934,"GUMMY CANDY, WATERMELON",watermelon,,"Starch Syrup, Sugar, Gelatin, Oblate Powder (Potato, Corn, Soybean), D-Sorbitol, Acidulant (Citric Acid, Malic Acid, Sod"
2145620,"GREEN APPLE + CHERRY, BLUE RASPBERRY + WATERMELON, STRAWBERR","cherry,watermelon,strawberry,lemon","green_apple,blue_raspberry",Sugar; Corn Syrup; Modified Cornstarch; Contains 2% or less of: Malic Acid; Natural Flavor and Artificial Flavor; Sodium
1867547,"SPARTAN, CINNAMON BEARS CANDY",cinnamon,,"Corn Syrup, Sugar, Modified Cornstarch, Cornstarch, Natural and Artificial Flavor, Carnauba Wax, Artificial Colors: Red "
2413939,"SOUR, GREEN APPLE, STRAWBERRY GUMMY TREES, SOUR, GREEN APPLE",strawberry,"sour,green_apple","Corn Syrup, Sugar, Gelatine, Modified Corn Starch, Acid: Citric Com Starch, Gelling Agent: Pectins; Natural and Artifici"
2368300,"RASPBERRY, STRAWBERRY GUMMY BODY PARTS CANDY, RASPBERRY, STR","raspberry,strawberry",,"Corn Syrup, Sugar, Modified Corn Starch, Gelatine, Dextrose; Acid: Citric Acid; Water, Humectant: Sorbitols; Modified Po"
2073060,CINNAMON BEARS,cinnamon,,"Corn Syrup, Sugar, Modified Food Starch (Corn), Modified Food Starch (Potato), Cornstarch, Coconut Oil, Carnauba Wax, Na"
2368299,"ORANGE, GRAPE, GREEN APPLE GUMMY TRICK OR TREATS CANDY, ORAN","orange,grape",green_apple,"Corn Syrup (Corn), Sugar (From Beets), Water, Gelatin, Citric Acid, Natural and Artificial Flavor, Pectin (Fruits), Fd&C"
2451824,"CINNAMON BEARS FLAVORED SWEET CANDY, CINNAMON BEARS",cinnamon,,"Corn Syrup, Sugar, Modified Corn Starch, Cornstarch, Carnauba Wax, Artificial Flavor, Red 40."
2657693,"GUMMY BEARS, CHERRY, ORANGE, LEMON PINEAPPLE, GREEN APPLE","cherry,orange","lemon_pineapple,green_apple","Corn Syrup, Sugar, Gelatin, Modified Food Starch (Corn), Citric Acid, Sodium Citrate, Apple Juice Concentrate, Natural a"
2495359,"CINNAMON BEARS CANDY, CINNAMON BEARS",cinnamon,,"Corn Syrup, Sugar, Modified Food Starch, Natural and Artificial Flavors, Vegetable Oil (Palm Oil), Carnauba Wax, Beeswax"
2438717,"AMERICA'S BEST, GUMMY PEACH",peach,,"Corn Syrup, Sugar, Gelatin, Sorbitol, Citric Acid, White Grape Juice, Natural and Artificial Flavors, And Artificial Col"
1623031,CINNAMON BEARS CANDIES,cinnamon,,"Corn Syrup, Sugar, Modified Corn Starch, Artificial Flavor, Mineral Oil, Carnauba Wax, Red #40."
1947309,CINNAMON BEARS,cinnamon,,"Corn Syrup, Sugar, Cornstarch, Modified Corn Starch, Natural and Artificial Flavor. Red 40, Carnauba Wax"
2368810,"CINNAMON BEARS, CINNAMON",cinnamon,,"Corn Syrup, Sugar, Modified Corn Starch, Artificial Flavor, Mineral Oil, Carnauba Wax, Fd&C Red #40."
2522612,"5 FLAVORS GUMMIES CANDY, CHERRY, WATERMELON, GREEN APPLE, ST","cherry,watermelon,strawberry,orange",green_apple,"Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial Flavors, M"
2165307,"ORANGE GUMMY BEARS, ORANGE",orange,,"Corn Syrup (Corn), Sugar (From Beets) Water, Gelatin, Citric Acid, Natural and Artificial Flavors, Pectin (Fruit Extract"
1998347,"APPLEOS FLAVORED GUMMY CANDY, APPLEOS",apple,,"Corn Syrup, Sugar, Gelatin, Sorbitol, Fumaric Acid, Lactic Acid, Citric Acid, Sodium Lactate, Calcium Lactate, Natural a"
2522621,"SOURS GUMMIES CANDY, TANGY CHERRY, WATERMELON, ORANGE, STRAW","cherry,watermelon,orange,strawberry",black_raspberry,"Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin, Fumaric Acid; Less than 2% of: Lactic Acid, Citric Acid, Natura"
2379561,"CINNAMON BEARS, CINNAMON",cinnamon,,"Corn Syrup, Sugar, Modified Corn Starch, Cornstarch, Natural and Artificial Flavor, Carnauba Wax, Artificial Colors (Red"
2276086,"CINNAMON BEARS CANDIES, CINNAMON",cinnamon,,"Corn Syrup, Sugar, Modified Corn Starch, Cornstarch, Carnauba Wax, Artificial Flavor, Red 40."
1867567,"ORANGE, CHERRY, LIME, STRAWBERRY, GRAPE, LEMON FLAVORED CLAS","orange,cherry,lime,strawberry,grape,lemon",,"Corn Syrup, Sugar, Gelatin, Modified Food Starch (Corn), Citric Acid, Lactic Acid, Sodium Citrate, Coconut Oil, Sodium L"
2495946,"CINNAMON BEARS CANDY, CINNAMON BEARS",cinnamon,,"Corn Syrup, Sugar, Modified Cornstarch, Cornstarch, And less than 2% of the Following: Carnauba Wax, Artificial Flavor, "
1884257,"GUMMY HEARTS, STRAWBERRY",strawberry,,"Corn Syrup, Sugar, Gelatine, Modified Corn Starch, Citric Acid, Lactic Acid, Cornstarch, Natural and Artificial Flavor, "
2522703,"5 FLAVORS GUMMIES CANDY, CHERRY, WATERMELON, GREEN APPLE, ST","cherry,watermelon,strawberry,orange",green_apple,"Made of: Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial F"
2522715,"5 FLAVORS GUMMIES CANDY, CHERRY, WATERMELON, GREEN APPLE, ST","cherry,watermelon,strawberry,orange",green_apple,"Made of: Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial F"
2522696,"5 FLAVORS GUMMIES CANDY, CHERRY, WATERMELON, GREEN APPLE, ST","cherry,watermelon,strawberry,orange",green_apple,"Made of: Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin: Less than 2% of: Citric Acid, Natural and Artificial F"
2496037,"5 FLAVORS BIG RING GUMMIES CANDY, CHERRY, WATERMELON, GREEN ","cherry,watermelon,strawberry","green_apple,blackberry","Sugar, Corn Syrup, Water, Modified Corn Starch, Gelatin less than 2% of: Citric Acid, Natural and Artificial Flavors, Co"
2496046,"BERRY BITES GUMMIES CANDY, STRAWBERRY, RED RASPBERRY, CHERRY",strawberry,"berry,red_raspberry,cherry_berry","Made of: Corn Syrup, Sugar, Water, Gelatin; Less than 2% of: Citric Acid, Pectin, Natural and Artificial Flavors, Sodium"
2522775,"ORIGINAL CHERRY, ORANGE, STRAWBERRY & LEMON GUMMIES, ORIGINA","cherry,orange,strawberry,lemon",,"Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin, Less than 2% of: Citric Acid, Natural and Artificial Flavors, M"
2522725,"BUNNIES & EGGS GUMMIES CANDY, WATERMELON, ORANGE, STRAWBERRY","watermelon,orange,strawberry,cherry",green_apple,"Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial Flavors, M"
2522831,"5 FLAVORS BIG RING GUMMIES CANDY, CHERRY, WATERMELON, GREEN ","cherry,watermelon,strawberry","green_apple,blackberry","Sugar, Corn Syrup, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial Flavors, C"
2522742,"SPOOKY SHAPES GUMMIES CANDY, CHERRY, WATERMELON, GREEN APPLE","cherry,watermelon,strawberry,orange",green_apple,"Made of: Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial F"
2522774,"SOURS CHERRY, BLUE RASPBERRY, WATERMELON & STRAWBERRY GUMMIE","cherry,watermelon,strawberry",blue_raspberry,"Corn Syrup, Sugar, Modified Corn Starch, Water, Gelatin, Fumaric Acid; Less than 2% of: Lactic Acid, Citric Acid, Calciu"
1919211,"GUMMIES, CHERRY, WATERMELON, GREEN APPLE, STRAWBERRY, ORANGE","cherry,watermelon,strawberry,orange",green_apple,"Made of: Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial F"
2087679,"SPOOKY SHAPES GUMMIES CANDY, CHERRY, WATERMELON, GREEN APPLE","cherry,watermelon,strawberry,orange",green_apple,"Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial Flavors, M"
2522842,"ORIGINAL CHERRY, ORANGE, STRAWBERRY & LEMON GUMMIES, ORIGINA","cherry,orange,strawberry,lemon",,"Made of: Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial F"
2284846,"GUMMIES, CHERRY, WATERMELON, GREEN APPLE, STRAWBERRY, ORANGE","cherry,watermelon,strawberry,orange",green_apple,"Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial Flavors, M"
2522906,"BUNNIES & EGGS GUMMIES CANDY, WATERMELON, ORANGE, STRAWBERRY","watermelon,orange,strawberry,cherry",green_apple,"Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial Flavors, M"
2427117,"CHERRY, BLUE RASPBERRY, WATERMELON & STRAWBERRY SOURS GUMMIE","cherry,watermelon,strawberry",blue_raspberry,"Corn Syrup, Sugar, Modified Corn Starch, Water, Gelatin, Fumaric Acid; Less than 2% of: Lactic Acid, Citric Acid, Calciu"
2407113,"WATERMELON, CHERRY, GREEN APPLE, ORANGE, STRAWBERRY GUMMIES ","watermelon,cherry,orange,strawberry",green_apple,"Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial Flavors, M"
1911594,"SPOOKY SHAPES GUMMIES, CHERRY, WATERMELON, GREEN APPLE, STRA","cherry,watermelon,strawberry,orange",green_apple,"Made of: Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial F"
2144929,"CHERRY, WATERMELON, ORANGE, STRAWBERRY, GREEN APPLE GUMMIES,","cherry,watermelon,orange,strawberry",green_apple,"Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial Flavors, M"
2301678,"EXOTICS GUMMIES, LEMON STAR FRUIT, MANDARIN ORANGE, ASIAN PE",lemon,"mandarin_orange,asian_pear,fuji_apple,raspberry_dragon_fruit","Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial Flavors, M"
2522983,"5 FLAVORS GUMMIES CANDY, CHERRY, WATERMELON, ORANGE, STRAWBE","cherry,watermelon,orange,strawberry",green_apple,"Made of: Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial F"
2424832,"WREATHS GREEN APPLE, CHERRY FLAVORED GUMMIES, WREATHS",cherry,green_apple,"Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial Flavors, M"
2522905,"5 FLAVORS GUMMIES CANDY, CHERRY, GREEN APPLE, STRAWBERRY, BL","cherry,strawberry,watermelon","green_apple,blackberry","Corn Syrup, Sugar, Water, Gelatin, Modified Potato Starch, Less than 2% of; Cornstarch, Citric Acid, Natural and Artific"
2544286,"ORIGINAL GRAPE, GREEN APPLE, LEMON, STRAWBERRY, ORANGE GUMMI","grape,lemon,strawberry,orange",green_apple,"Corn Syrup, Sugar, Modified Corn Starch, Water, Gelatin; Less than 2% of: Citric Acid, Malic Acid, Natural and Artificia"
545340,"STARBURST, GUMMIES, CHERRY, ORANGE, STRAWBERRY & LEMON","cherry,orange,strawberry,lemon",,"Made of: Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial F"
1845727,CHERRY WATERMELON GREEN APPLE STRAWBERRY ORANGE FLAVORED GUM,"cherry,watermelon,strawberry,orange",green_apple,"Made of: Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial F"
2523020,"ORIGINAL GRAPE, GREEN APPLE, LEMON, STRAWBERRY, ORANGE GUMMI","grape,lemon,strawberry,orange",green_apple,"Corn Syrup, Sugar, Modified Corn Starch, Water, Gelatin; Less than 2% of: Citric Acid, Malic Acid, Natural and Artificia"
2541755,"ORIGINAL CHERRY, LEMON, STRAWBERRY, ORANGE AIRS GUMMIES, ORI","cherry,lemon,strawberry,orange",,"Corn Syrup, Sugar, Water, Gelatin; Less than 2% of: Citric Acid, Pectin, Malic Acid, Modified Corn Starch, Sodium Citrat"
2533673,"ORIGINAL CHERRY, LEMON, STRAWBERRY, ORANGE AIRS GUMMIES, ORI","cherry,lemon,strawberry,orange",,"Corn Syrup Sugar, Water, Gelatin: Less than 2% of: Citric Acid, Pectin, Malic Acid, Modified Corn Starch, Sodium Citrate"
2533674,"SOUR TROPICAL KIWI STRAWBERRY, PINEAPPLE, PASSION FRUIT, MAN","pineapple,mango","sour,tropical,kiwi_strawberry,passion_fruit","Corn Syrup, Sugar, Water, Gelatin, Fumaric Acid; Less than 2% of: Lactic Acid, Calcium Lactate, Citric Acid, Pectin, Mod"
2192934,"SOUR TROPICAL KIWI STRAWBERRY, PINEAPPLE, PASSION FRUIT, MAN","pineapple,mango","sour,tropical,kiwi_strawberry,passion_fruit","Corn Syrup, Sugar, Water, Gelatin, Fumaric Acid; Less than 2% of: Lactic Acid, Calcium Lactate, Citric Acid, Pectin, Mod"
1874423,"GUMMY RINGS, PEACH",peach,,"Corn Syrup, Sugar, Water, Gelatin, Dextrose, Citric Acid, Artificial Flavor, Fd&C Yellow #5, Fd&C Red #40, Titanium Diox"
2523030,"BUNNIES & EGGS GUMMIES CANDY, WATERMELON, ORANGE, STRAWBERRY","watermelon,orange,strawberry,cherry",green_apple,"Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial Flavors, M"
2496100,"GUMMIES BUNNIES & EGGS CANDY, WATERMELON, ORANGE, STRAWBERRY","watermelon,orange,strawberry,cherry",green_apple,"Corn Syrup, Sugar, Water, Modified Corn Starch, Gelatin; Less than 2% of: Citric Acid, Natural and Artificial Flavors, M"
2658627,"STRAWBERRY, GRAPE, LEMON, ORANGE, APPLE SOUR GUMMIES, STRAWB","strawberry,grape,lemon,orange,apple",,"Corn Syrup, Sugar, Modified Corn Starch, Gelatin, Fumaric Acid: Lactic Acid, Calcium Lactate, Citric Acid, Malic Acid, N"
1880849,"SWEET SMILES, GUMMIES, STRAWBERRIES, STRAWBERRIES",strawberry,,"Corn Syrup, Sugar, Gelatin, Citric Acid, Apple Juice from Concentrate, Artificial Flavor, Sodium Citrate, Coconut Oil, C"
2046845,"MAYFAIR, JUJU CINNAMON BEARS CANDY",cinnamon,,"Sugar, Corn Syrup, Modified Food Starch, High Fructose Corn Syrup, Gelatin, Mineral Oil, Natural and Artificial Flavor ("
1980936,"LEMON, BLUEBERRY, STRAWBERRY, APPLE FLAVORED GUMMY CAR KITS,","lemon,blueberry,strawberry,apple",,"Glucose Syrup, Sugar, Water, Gelatin, Sorbitol, Citric Acid, Malic Acid, Artificial Flavor, Coconut Oil, Palm Oil, Pecti"
2424078,"PEACH FLAVOR GUMMY RINGS, PEACH",peach,,"Corn Syrup, Beet Sugar, Gelatin, Sorbitol, Citric Acid, FD&C (Yellow #5, Yellow #6, Red #40, Blue #2 and Blue #1)"
2390606,"PEACH GUMMY RINGS, PEACH",peach,,"Corn Syrup, Beet Sugar, Gelatin ,Sorbitol, Citric Acid, FD&C (Yellow #5, Yellow #6, Red #40, Blue #2 and Blue #1), Natur"
2009273,GUMMY APPLE RINGS,apple,,"Corn Syrup, Sugar, Gelatin, Sorbitol, Lactic Acid, Citric Acid, Fumaric Acid, White Grape Juice from Concentrate, Natura"
2413223,"PEACH RINGS GUMMIES GOURMET SNACKS, PEACH",peach,,"Corn Syrup, Beet Sugar, Gelatin, Sorbitol from Fruits & Vege. Bles, Citric Acid. J&C (Yellow #5, Yellow #6, Red #40, Blu"
2153567,"STRAWBERRY GUMMIES, STRAWBERRY",strawberry,,"Sugar, Corn Syrup, Cornstarch, Citric Acid, Malic Acid, Chili, Salt, Artificial Flavors and Colors (Fd&C Red #40, Yellow"
2497630,ORIGINAL PEACH & CHERRY GRAPE & CHERRY LEMONADE & CHERRY GUM,"peach,cherry,grape",lemonade,"Corn Syrup, Sugar, Gelatin, Contains 2% or less of: Citric Acid, Malic Acid, Natural & Artificial Flavor, Sodium Citrate"
1436357,"2 IN 1 GUMMIES CANDY, GREEN APPLE + CHERRY, BLUE RASPBERRY +","cherry,watermelon,strawberry,lemon","green_apple,blue_raspberry","Sugar, Corn Syrup; Modified Cornstarch; Contains 2% or less of: Malic Acid; Natural Flavor and Artificial Flavor; Sodium"
2050170,CINNAMON BEARS,cinnamon,,"Corn Syrup, Sugar, Modified Food Starch (Corn) Modified Food Starch (Potato), Cornstarch, Coconut Oil, Carnauba Wax, Nat"
2073276,CINNAMON BEARS,cinnamon,,"Corn Syrup, Sucrose, Modified Food Starch, Natural and Artificial Flavor, Coconut Oil, Carnauba Wax, Red 40."
1422944,"CINNAMON BEARS CANDIES, CINNAMON BEARS",cinnamon,,"Corn Syrup, Sugar, Modified Cornstarch, Cornstarch, Carnauba Wax, Artificial Flavor, Red 40."
2497697,"CINNAMON BEARS CANDY, CINNAMON BEARS",cinnamon,,"Corn Syrup, Sugar, Modified Cornstarch, Modified Food Starch, Cornstarch, And less than 2% of the Following: Carnauba Wa"
1516275,"CLEAR VALUE, JUJU CINNAMON BEARS",cinnamon,,"Sugar, Corn Syrup, Modified Food Starch, High Fructose Corn Syrup, Gelatin, Mineral Oil, Natural and Artificial Flavor ("
