fndds_code,protein_g,fat_g,carbs_g,fiber_g,sugar_g,energy_kcal,vitamin_a_mcg,vitamin_b1_mg,vitamin_b2_mg,vitamin_b3_mg,vitamin_b5_mg,vitamin_b6_mg,vitamin_b9_mcg,vitamin_b12_mcg,vitamin_c_mg,vitamin_d_mcg,vitamin_e_mg,vitamin_k_mcg,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,potassium_mg,sodium_mg,zinc_mg,copper_mg,manganese_mg,selenium_mcg,sat_fat_g,trans_fat_g,mufa_g,pufa_g,dha_g,epa_g,ala_g,linoleic_g,cholesterol_mg
83110000,0.65,21.6,14.78,0.0,10.02,250.0,5.0,0.01,0.03,0.004,0.0,0.009,6.0,0.04,0.0,0.0,1.55,42.2,5.0,0.12,2.0,13.0,36.0,653.0,0.07,0.015,0.0,0.4,3.396,0.0,5.053,12.187,0.0,0.0,1.422,10.739,19.0
83110001,0.65,21.6,14.78,0.0,10.02,250.0,5.0,0.01,0.03,0.004,0.0,0.009,6.0,0.04,0.0,0.0,1.55,42.2,5.0,0.12,2.0,13.0,36.0,653.0,0.07,0.015,0.0,0.4,3.396,0.0,5.053,12.187,0.0,0.0,1.422,10.739,19.0
83112000,1.9,43.33,7.36,0.1,6.67,427.0,10.0,0.02,0.05,0.14,0.0,0.01,4.0,0.26,0.2,0.0,4.6,96.7,34.0,0.35,7.0,31.0,58.0,867.0,0.25,0.01,0.0,1.6,5.978,0.0,9.423,23.165,0.0,0.0,2.73,20.436,40.0
83112003,1.9,43.33,7.36,0.1,6.67,427.0,10.0,0.02,0.05,0.14,0.0,0.01,4.0,0.26,0.2,0.0,4.6,96.7,34.0,0.35,7.0,31.0,58.0,867.0,0.25,0.01,0.0,1.6,5.978,0.0,9.423,23.165,0.0,0.0,2.73,20.436,40.0
83112400,0.55,24.63,11.19,0.0,9.86,268.0,4.0,0.019,0.013,0.119,0.0,0.059,1.0,0.02,0.3,0.0,2.19,67.7,15.0,0.27,5.0,41.0,81.0,966.0,0.08,0.019,0.0,2.2,3.55,0.0,6.173,13.005,0.001,0.0,1.778,11.205,4.0
83112950,0.92,33.33,23.73,0.3,23.39,399.0,51.0,0.024,0.058,0.047,0.0,0.022,3.0,0.09,0.3,0.1,2.36,50.2,59.0,0.25,9.0,49.0,61.0,933.0,0.25,0.035,0.0,1.2,6.061,0.0,8.207,17.326,0.0,0.0,1.989,15.297,15.0
83112990,3.1,45.2,8.6,1.0,8.32,443.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,56.0,19.0,0.6,0.0,37.0,157.0,1000.0,0.1,0.0,0.0,1.6,6.2,0.0,11.9,25.1,0.0,0.0,2.0,23.2,0.0
83112991,3.1,45.2,8.6,1.0,8.32,443.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,56.0,19.0,0.6,0.0,37.0,157.0,1000.0,0.1,0.0,0.0,1.6,6.2,0.0,11.9,25.1,0.0,0.0,2.0,23.2,0.0
83112992,3.1,45.2,8.6,1.0,8.32,443.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,56.0,19.0,0.6,0.0,37.0,157.0,1000.0,0.1,0.0,0.0,1.6,6.2,0.0,11.9,25.1,0.0,0.0,2.0,23.2,0.0
83112993,3.1,45.2,8.6,1.0,8.32,443.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,56.0,19.0,0.6,0.0,37.0,157.0,1000.0,0.1,0.0,0.0,1.6,6.2,0.0,11.9,25.1,0.0,0.0,2.0,23.2,0.0
83112994,3.1,45.2,8.6,1.0,8.32,443.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,56.0,19.0,0.6,0.0,37.0,157.0,1000.0,0.1,0.0,0.0,1.6,6.2,0.0,11.9,25.1,0.0,0.0,2.0,23.2,0.0
83113500,1.32,44.54,5.9,0.0,4.69,430.0,15.0,0.015,0.087,0.054,0.0,0.03,4.0,0.17,0.0,0.1,2.22,134.3,28.0,0.3,5.0,186.0,64.0,810.0,0.17,0.019,0.0,3.5,6.964,0.0,9.202,25.796,0.004,0.0,3.415,22.324,26.0
83114000,1.09,35.06,14.64,0.8,15.18,379.0,14.0,1.445,0.058,0.418,0.0,0.0,0.0,0.0,0.0,0.0,4.0,69.1,17.0,1.18,8.0,27.0,107.0,962.0,0.26,0.0,0.0,1.5,5.092,0.0,7.881,18.22,0.0,0.0,2.351,15.869,26.0
83115000,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83115002,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120001,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120002,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120003,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120004,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120005,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120006,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120007,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120008,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120009,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120010,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120011,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120012,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120013,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120014,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120015,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120016,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120017,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120018,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120019,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120020,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120021,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120022,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120023,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120024,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120025,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120026,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120027,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120028,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120029,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120030,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120031,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120032,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120033,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120034,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120035,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120036,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120037,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120038,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120039,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120040,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120041,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120042,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120043,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120044,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120045,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120046,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120047,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120048,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120049,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120050,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120051,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120052,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120053,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120054,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120055,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120056,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120057,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120058,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120059,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120060,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120061,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120062,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120063,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120064,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120065,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120066,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120067,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120068,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120069,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120070,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120071,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120072,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120073,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120074,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
83120075,2.51,17.97,12.42,0.1,9.67,219.0,165.0,0.034,0.179,0.081,0.0,0.038,7.0,0.21,2.4,0.9,0.47,1.7,90.0,0.02,9.0,74.0,132.0,31.0,0.32,0.002,0.0,2.8,10.329,0.0,3.718,0.795,0.0,0.005,0.065,0.38,53.0
